72064,1185L,A,2017-06-28
72073,BR,C,2017-06-30
72074,1185L,B,2017-06-26
72076,1185L,B,2017-06-27
72077,1185L,B,2017-06-26
72080,BR,C,2017-06-26
72085,BR,C,2017-06-26
72091,1185L,B,2017-06-26
72093,1185L,A,2017-06-26
72103,BR,C,2017-06-26
72106,1185L,B,2019-03-10
72107,1185L,B,2017-07-05
72115,BR,C,2017-06-26
72116,1185L,A,2017-06-26
72118,1185L,A,2017-06-26
72123,1185L,B,2017-06-26
72125,1185L,A,2018-02-21
72131,BR,C,2017-06-27
72136,BR,C,2018-12-18
72137,BR,C,2017-06-26
72147,BR,C,2017-06-26
72152,1185L,B,2017-06-27
72154,1185L,A,2017-06-26
72155,1185L,A,2017-06-28
72164,BR,C,2018-03-27
72169,1185L,A,2017-07-12
72173,BR,C,2017-06-27
72175,1185L,A,2017-06-27
72177,BR,C,2019-01-23
72179,BR,C,2017-06-27
72187,1185L,B,2017-06-27
72191,1185L,A,2017-06-27
72192,BR,C,2017-07-12
72196,1185L,B,
72202,BR,C,2017-06-29
72203,BR,C,2017-07-20
72205,BR,C,2019-03-10
72206,1185L,B,2018-03-13
72212,1185L,B,2017-06-27
72215,1185L,B,2017-07-11
72216,1185L,A,2017-07-03
72225,BR,C,2017-06-27
72228,BR,C,2017-07-26
72230,1185L,B,2017-06-28
72232,1185L,A,2017-06-29
72236,1185L,A,2017-06-27
72237,BR,C,2017-06-27
72238,BR,C,2017-06-27
72240,BR,C,2017-06-29
72241,BR,C,
72242,BR,C,2017-06-27
72243,BR,C,2017-08-24
72245,1185L,B,2017-06-28
72256,BR,C,2017-06-28
72270,BR,C,2017-06-28
72274,1185L,B,2017-06-28
72276,1185L,B,2017-06-28
72280,1185L,B,2017-06-28
72281,1185L,A,2017-06-28
72284,1185L,B,2017-06-28
72286,BR,C,2017-06-28
72294,1185L,A,2017-06-28
72296,BR,C,2019-02-04
72300,1185L,B,2017-06-28
72301,1185L,B,2017-06-29
72303,1185L,B,2017-07-03
72304,1185L,A,
72308,1185L,A,2019-03-01
72310,1185L,B,2017-06-28
72311,1185L,B,2017-06-29
72317,1185L,B,2017-06-28
72318,1185L,B,2017-06-29
72319,BR,C,2017-08-14
72323,1185L,A,2017-06-29
72334,BR,C,2017-07-25
72339,1185L,A,2017-06-30
72345,BR,C,
72346,BR,C,2017-06-29
72350,BR,C,2017-08-11
72356,BR,C,2017-06-29
72368,BR,C,2017-06-30
72369,BR,C,2019-02-11
72373,BR,C,2017-10-03
72380,BR,C,2019-03-05
72382,BR,C,2019-03-20
72389,BR,C,2017-06-30
72391,1185L,A,2017-06-30
72397,1185L,B,2017-09-04
72400,1185L,B,2017-06-30
72401,1185L,B,2017-06-30
72405,BR,C,2017-06-30
72409,BR,C,2019-02-28
72412,1185L,A,2017-06-30
72416,1185L,A,2017-06-30
72420,1185L,A,2017-06-30
72422,1185L,A,
72432,1185L,B,2017-07-04
72433,BR,C,2018-03-05
72438,1185L,A,
72439,BR,C,2017-07-03
72442,1185L,A,2017-06-30
72448,1185L,B,2017-07-11
72451,1185L,A,2017-07-01
72457,1185L,A,2017-07-01
72459,1185L,A,
72463,BR,C,2018-06-21
72467,BR,C,2017-07-01
72470,BR,C,2017-07-01
72471,BR,C,2017-07-01
72475,1185L,B,2017-07-04
72486,BR,C,2017-07-01
72495,BR,C,2018-02-14
72499,1185L,A,2017-07-01
72502,1185L,B,2017-07-01
72503,BR,C,2017-07-01
72508,1185L,B,2017-07-01
72509,1185L,A,2017-07-01
72510,1185L,A,2018-06-07
72511,1185L,B,2017-07-28
72515,BR,C,2017-07-02
72525,1185L,B,2017-07-02
72526,BR,C,2017-07-09
72532,1185L,A,2017-07-02
72543,1185L,A,2017-07-02
72544,1185L,A,2017-07-09
72545,1185L,B,2017-07-02
72546,BR,C,2018-03-23
72552,1185L,B,2017-07-02
72554,BR,C,2017-07-11
72556,BR,C,2017-07-02
72557,BR,C,2017-07-08
72560,1185L,B,2017-07-03
72564,BR,C,2018-02-13
72566,BR,C,2017-07-02
72568,BR,C,2017-07-02
72577,1185L,A,2017-07-11
72579,1185L,B,2018-03-21
72581,BR,C,2017-07-03
72591,1185L,B,2017-07-03
72595,BR,C,2017-07-03
72596,1185L,B,2017-07-03
72600,1185L,B,2017-07-03
72605,BR,C,2017-07-03
72606,BR,C,2017-07-10
72608,1185L,A,2017-07-03
72609,1185L,A,2017-07-03
72613,1185L,B,2017-07-03
72615,1185L,B,2017-07-10
72616,BR,C,2017-07-03
72626,BR,C,2018-04-29
72627,1185L,B,2017-07-03
72628,1185L,B,2017-07-04
72629,BR,C,2017-07-03
72631,BR,C,2017-07-04
72633,1185L,B,2017-07-03
72638,BR,C,2017-07-03
72639,BR,C,2017-07-05
72640,BR,C,2017-07-03
72641,1185L,B,2017-07-03
72642,1185L,B,2017-07-03
72646,BR,C,2017-07-03
72647,BR,C,2017-07-04
72648,BR,C,2017-07-18
72652,BR,C,2017-07-03
72656,BR,C,2017-07-03
72661,1185L,B,2017-07-03
72664,1185L,A,2017-07-03
72667,BR,C,2017-07-03
72669,1185L,A,2017-07-10
72671,BR,C,2017-07-03
72672,BR,C,2017-07-03
72678,BR,C,2018-06-04
72682,1185L,B,2019-03-25
72684,1185L,A,2017-07-04
72685,BR,C,2017-07-04
72687,1185L,B,2017-10-04
72688,1185L,B,2017-07-04
72691,BR,C,
72694,BR,C,2017-07-17
72697,1185L,A,
72698,BR,C,2017-07-04
72699,BR,C,2017-07-04
72700,BR,C,2017-07-04
72707,1185L,A,2017-07-07
72710,BR,C,2017-07-04
72714,BR,C,2017-07-04
72717,1185L,B,2017-07-04
72718,1185L,A,2017-07-13
72723,1185L,A,
72738,BR,C,
72739,1185L,A,2017-07-05
72740,BR,C,2017-09-13
72742,BR,C,2017-07-04
72743,1185L,A,2017-07-04
72746,1185L,B,2019-02-14
72748,BR,C,2017-07-05
72750,1185L,B,2017-07-05
72751,1185L,A,2017-07-20
72756,1185L,B,2017-07-05
72760,1185L,A,2017-07-06
72767,BR,C,2017-07-18
72769,1185L,A,2017-07-10
72770,1185L,B,2017-08-06
72775,1185L,A,2017-07-05
72778,1185L,A,2017-07-05
72780,1185L,A,2017-07-10
72785,1185L,B,2017-07-14
72786,1185L,A,2017-07-26
72789,BR,C,2017-07-05
72793,1185L,A,2019-03-09
72796,1185L,A,2017-07-05
72811,1185L,A,2017-07-06
72812,1185L,B,2017-07-06
72814,BR,C,2017-07-06
72817,1185L,B,2018-03-29
72819,BR,C,
72823,BR,C,2017-07-06
72830,1185L,A,
72832,1185L,A,2017-07-10
72833,BR,C,2017-07-06
72836,BR,C,2017-07-06
72841,BR,C,2019-01-13
72842,BR,C,2017-07-11
72844,BR,C,2017-10-19
72851,1185L,A,2017-12-15
72855,1185L,B,2017-07-06
72857,BR,C,2017-07-06
72858,1185L,B,2017-07-06
72861,BR,C,2017-07-27
72863,1185L,A,2017-07-06
72865,BR,C,
72867,1185L,B,2017-07-06
72870,BR,C,2017-07-06
72873,1185L,A,2017-07-27
72877,BR,C,2017-07-07
72878,BR,C,2017-07-23
72881,BR,C,2017-09-14
72884,BR,C,
72885,1185L,B,2017-07-07
72886,BR,C,2017-07-07
72889,1185L,A,2017-07-11
72891,1185L,B,2017-07-07
72898,BR,C,2018-07-01
72899,1185L,A,2017-07-07
72904,1185L,B,2017-07-07
72905,1185L,A,2017-07-07
72910,BR,C,2017-07-11
72917,BR,C,2018-05-03
72918,1185L,B,
72922,1185L,A,2017-07-09
72926,BR,C,2017-07-15
72927,BR,C,2017-07-08
72928,BR,C,2017-07-11
72929,1185L,B,2017-07-08
72931,BR,C,2017-07-11
72934,BR,C,2017-07-08
72935,BR,C,2017-07-08
72941,1185L,B,2018-01-22
72942,1185L,A,2017-07-08
72945,1185L,A,2017-07-08
72946,1185L,A,2017-07-14
72949,1185L,A,2017-07-10
72956,BR,C,2017-08-06
72962,1185L,A,2017-07-08
72963,BR,C,2017-07-10
72965,1185L,A,
72966,BR,C,2019-01-11
72968,1185L,B,2017-07-09
72969,BR,C,2017-07-09
72970,BR,C,2017-07-10
72973,BR,C,2019-03-06
72976,BR,C,2017-07-09
72984,1185L,B,2017-07-09
72987,BR,C,2017-07-09
72988,BR,C,2017-07-09
72999,BR,C,2017-07-09
73009,1185L,A,2019-02-22
73011,BR,C,2019-02-26
73013,1185L,A,2017-07-10
73020,1185L,A,2017-07-10
73025,1185L,A,2017-07-18
73026,1185L,A,2018-02-26
73028,BR,C,2017-07-10
73029,1185L,B,2017-07-16
73030,BR,C,2017-07-10
73031,1185L,B,2017-07-10
73032,BR,C,2017-07-10
73033,1185L,B,2017-07-10
73034,BR,C,2017-07-10
73035,BR,C,2018-09-26
73036,BR,C,2017-07-10
73041,1185L,A,2019-01-07
73043,1185L,B,2017-07-13
73045,1185L,B,2017-07-11
73046,BR,C,2017-07-10
73049,1185L,B,2017-07-27
73051,BR,C,2018-04-23
73057,1185L,B,2017-07-25
73058,1185L,A,2017-07-10
73059,1185L,A,2019-04-02
73061,1185L,B,2017-07-11
73062,BR,C,2019-02-19
73067,BR,C,2017-07-18
73070,1185L,A,2017-07-12
73077,BR,C,2017-07-11
73078,1185L,B,2017-07-11
73088,1185L,B,2017-07-11
73089,BR,C,2017-08-28
73098,BR,C,2018-01-05
73101,1185L,B,2017-07-12
73104,1185L,A,2017-07-18
73107,1185L,A,2017-07-11
73108,BR,C,2018-07-17
73109,1185L,A,2017-07-12
73111,1185L,B,2017-07-11
73114,1185L,A,2017-07-11
73118,1185L,A,2017-07-12
73121,BR,C,2019-02-26
73123,1185L,A,2017-07-18
73124,BR,C,2017-07-12
73125,BR,C,2017-07-16
73126,1185L,A,2017-07-12
73133,1185L,A,2017-07-17
73139,BR,C,2017-07-12
73142,BR,C,2017-07-18
73144,1185L,A,2018-08-15
73145,1185L,A,2017-07-12
73147,1185L,B,2017-07-12
73156,1185L,B,2017-10-04
73157,BR,C,2017-07-12
73160,1185L,B,
73162,1185L,A,2017-07-12
73163,BR,C,2017-07-13
73164,1185L,A,2018-06-06
73166,BR,C,2018-02-26
73167,1185L,A,2017-07-14
73170,1185L,B,2018-04-26
73175,BR,C,2017-07-26
73180,BR,C,2017-07-12
73186,1185L,A,2017-07-14
73191,BR,C,2017-09-04
73192,1185L,B,2017-07-27
73193,1185L,B,2017-09-03
73195,1185L,A,2018-03-08
73197,BR,C,2019-02-14
73204,1185L,A,2017-07-14
73206,1185L,A,2017-07-13
73207,1185L,A,2017-07-13
73213,BR,C,2017-07-19
73217,BR,C,2017-07-15
73221,1185L,A,2017-07-13
73223,BR,C,2017-07-13
73228,BR,C,2017-07-18
73232,1185L,B,2018-07-27
73235,BR,C,2017-07-13
73236,1185L,B,
73240,1185L,A,2018-02-17
73246,BR,C,2017-07-16
73249,BR,C,2017-08-04
73258,1185L,B,2017-07-14
73262,BR,C,2017-07-20
73267,1185L,B,2017-07-14
73277,1185L,A,
73282,BR,C,
73283,BR,C,2017-07-14
73286,BR,C,2017-07-14
73294,BR,C,2017-10-06
73297,1185L,A,2019-01-21
73298,BR,C,2018-07-06
73299,1185L,B,2018-02-19
73302,1185L,B,2017-07-28
73303,1185L,A,2017-07-14
73309,BR,C,2017-07-14
73315,1185L,B,2017-07-15
73316,1185L,A,2017-07-15
73317,BR,C,2017-07-15
73320,1185L,B,2017-07-15
73324,1185L,B,2017-07-15
73325,1185L,B,2017-07-16
73328,BR,C,2017-07-15
73329,1185L,B,2017-07-15
73333,1185L,A,2018-08-25
73335,1185L,A,2017-07-21
73341,1185L,A,2017-07-28
73342,1185L,A,2017-07-15
73343,BR,C,2017-07-15
73348,BR,C,2017-07-18
73352,1185L,A,2017-07-16
73357,BR,C,2017-07-16
73360,1185L,B,2017-07-19
73362,BR,C,2017-07-30
73365,1185L,B,2017-07-16
73368,BR,C,2017-07-16
73369,BR,C,2019-02-21
73372,1185L,A,
73377,1185L,A,2017-07-16
73379,BR,C,2017-07-16
73380,1185L,B,2017-07-17
73381,1185L,A,2017-07-19
73383,BR,C,2017-07-17
73384,1185L,A,2017-07-16
73386,1185L,B,2017-07-17
73387,BR,C,2017-07-17
73390,BR,C,2018-02-14
73391,BR,C,2017-07-17
73396,1185L,A,2017-07-17
73398,BR,C,2017-07-18
73399,1185L,B,2018-02-18
73406,BR,C,
73408,1185L,A,2017-07-17
73417,1185L,B,
73420,1185L,B,2017-07-17
73421,1185L,B,2018-02-12
73423,1185L,A,2017-07-17
73424,1185L,A,2017-07-18
73428,BR,C,2017-07-17
73434,BR,C,2018-01-30
73437,1185L,B,2017-07-18
73439,BR,C,2017-08-14
73443,1185L,A,2017-07-18
73445,1185L,B,
73446,1185L,B,2017-07-18
73447,1185L,A,2017-07-19
73450,BR,C,
73454,BR,C,2017-07-18
73456,BR,C,2017-07-25
73457,BR,C,2019-01-22
73458,1185L,A,2017-07-18
73459,BR,C,2017-07-25
73461,1185L,A,2019-01-14
73465,1185L,A,2018-05-31
73468,1185L,B,
73473,1185L,B,2017-07-19
73475,BR,C,2017-07-25
73476,1185L,B,2017-07-19
73478,BR,C,2017-07-19
73479,1185L,A,2018-07-14
73483,1185L,B,2017-07-26
73486,1185L,A,2017-07-19
73489,BR,C,
73490,1185L,A,2017-07-19
73492,1185L,B,2017-07-19
73493,1185L,B,2017-07-20
73494,BR,C,2017-07-19
73496,1185L,A,2017-07-19
73497,1185L,A,2017-07-19
73499,BR,C,2017-07-20
73501,1185L,A,2018-06-19
73504,1185L,A,2017-07-20
73507,1185L,A,2018-05-30
73510,1185L,B,2018-02-12
73511,1185L,B,2017-07-20
73514,1185L,B,2017-10-25
73515,BR,C,
73519,1185L,A,
73522,1185L,B,2017-07-20
73530,1185L,A,2017-07-26
73531,1185L,A,2017-07-21
73540,BR,C,2017-07-21
73554,1185L,A,2017-07-21
73557,1185L,A,2017-08-14
73560,1185L,A,2017-08-29
73566,1185L,A,2017-07-27
73568,BR,C,2017-07-22
73570,BR,C,2017-07-23
73571,1185L,B,2017-07-22
73572,1185L,A,2017-07-22
73575,BR,C,2017-07-23
73580,BR,C,2017-07-23
73582,1185L,B,2017-07-23
73589,1185L,A,2017-07-23
73595,1185L,A,2017-07-23
73599,1185L,A,2017-09-06
73603,1185L,B,2017-08-23
73604,1185L,B,2017-07-24
73607,BR,C,2017-07-24
73619,1185L,B,2017-07-25
73621,1185L,A,2017-07-26
73625,BR,C,2017-07-24
73628,1185L,B,2018-08-13
73630,BR,C,2017-07-24
73632,BR,C,2017-07-25
73637,1185L,B,2017-08-03
73639,1185L,A,2017-07-25
73640,1185L,B,2017-07-24
73641,BR,C,2018-06-10
73643,1185L,B,2017-07-25
73645,1185L,B,2017-07-25
73646,BR,C,2017-07-25
73647,BR,C,2017-07-25
73654,1185L,A,2017-07-25
73656,1185L,B,2018-06-05
73657,1185L,B,2017-07-25
73666,1185L,B,2017-07-25
73670,BR,C,2017-07-25
73671,1185L,A,2017-08-03
73673,1185L,A,2017-07-25
73674,1185L,B,2017-07-26
73685,1185L,B,2017-07-25
73693,BR,C,2017-08-02
73697,1185L,B,2017-07-25
73702,1185L,A,2018-05-23
73706,1185L,B,2017-07-25
73723,BR,C,2017-07-28
73725,1185L,A,2017-07-28
73728,1185L,B,2017-07-26
73736,BR,C,2017-08-10
73742,BR,C,2017-07-26
73745,1185L,A,2017-07-26
73747,1185L,B,2019-01-29
73752,1185L,B,2017-12-05
73758,BR,C,
73770,1185L,B,2017-07-27
73772,1185L,A,2017-07-27
73773,1185L,A,2017-07-27
73774,1185L,B,2018-05-19
73780,BR,C,2017-07-27
73783,1185L,B,2018-03-26
73786,1185L,B,2019-02-13
73788,1185L,A,2017-07-27
73789,1185L,B,2017-07-27
73790,1185L,B,2017-07-29
73791,1185L,B,2017-07-29
73793,BR,C,2017-07-27
73794,BR,C,2019-02-26
73797,1185L,A,2017-07-28
73804,1185L,B,2017-07-28
73805,1185L,A,2017-07-28
73806,BR,C,2017-07-28
73812,1185L,A,2017-07-28
73815,1185L,B,2017-07-28
73816,BR,C,2017-07-28
73818,1185L,B,2017-07-28
73825,1185L,A,2017-07-28
73827,BR,C,2017-07-28
73829,BR,C,2017-07-29
73831,1185L,B,2017-07-28
73832,BR,C,2017-07-28
73835,1185L,B,2017-07-29
73836,1185L,A,2017-07-28
73844,BR,C,2017-07-29
73846,1185L,A,2017-07-29
73852,BR,C,2017-07-29
73854,BR,C,2017-07-29
73856,1185L,B,2017-08-11
73857,BR,C,2017-08-07
73858,1185L,B,2017-07-29
73861,1185L,B,2017-07-29
73863,1185L,A,2017-07-29
73865,BR,C,2017-07-29
73867,BR,C,
73876,1185L,A,2017-07-29
73879,1185L,A,2017-07-30
73881,BR,C,2017-07-30
73883,1185L,A,2019-03-31
73884,BR,C,2017-08-01
73888,1185L,B,2017-08-01
73889,1185L,B,2017-07-30
73892,BR,C,2017-07-30
73902,BR,C,2017-07-30
73908,1185L,B,2017-07-31
73915,1185L,A,2017-07-31
73917,1185L,A,2017-08-08
73918,1185L,A,2017-09-12
73919,1185L,A,2017-08-01
73920,1185L,B,
73922,BR,C,
73928,1185L,A,2017-08-03
73931,BR,C,2017-08-22
73935,1185L,A,2017-07-31
73936,1185L,B,2017-07-31
73940,1185L,B,2017-08-01
73944,BR,C,2017-09-17
73948,BR,C,2017-07-31
73950,BR,C,2018-02-18
73952,1185L,B,2017-07-31
73953,BR,C,2017-07-31
73954,BR,C,2019-01-31
73959,BR,C,2018-06-26
73960,1185L,B,2017-08-29
73962,1185L,A,2017-08-09
73963,BR,C,2017-08-01
73968,1185L,B,2017-08-01
73970,1185L,A,2017-08-07
73971,1185L,A,
73976,1185L,B,2017-08-02
73977,1185L,B,2017-08-01
73979,1185L,A,2017-08-01
73981,1185L,A,
73982,BR,C,2017-08-01
73985,1185L,B,2017-08-27
73986,1185L,B,2017-08-01
73994,BR,C,2017-08-17
73995,BR,C,2017-08-01
73996,1185L,A,2018-05-13
73998,1185L,B,2017-08-02
74000,1185L,A,2017-08-01
74001,1185L,B,2017-08-01
74002,1185L,B,
74006,BR,C,2017-08-01
74008,BR,C,2017-08-01
74009,1185L,B,2017-08-02
74011,BR,C,2017-09-14
74013,BR,C,2017-08-01
74015,BR,C,2017-08-02
74016,BR,C,
74018,1185L,A,2017-08-02
74022,BR,C,2017-08-02
74025,1185L,B,2017-08-02
74034,1185L,B,
74038,1185L,B,2017-08-02
74040,BR,C,
74044,BR,C,2019-01-16
74046,1185L,A,
74047,1185L,A,2018-03-19
74048,1185L,A,2017-08-02
74057,BR,C,2017-08-02
74062,1185L,B,2017-08-03
74063,1185L,A,2017-08-09
74066,1185L,B,2017-08-02
74070,1185L,A,2017-10-17
74071,BR,C,2018-07-11
74075,1185L,A,2017-08-03
74076,1185L,B,2017-08-03
74077,1185L,A,2018-02-19
74080,BR,C,2017-08-03
74084,1185L,B,
74086,1185L,B,2017-08-03
74087,1185L,A,2017-08-21
74097,1185L,A,2017-08-03
74109,1185L,B,2017-08-03
74111,BR,C,2017-08-03
74116,1185L,B,2017-08-04
74122,1185L,B,2017-08-04
74131,BR,C,2017-08-04
74138,BR,C,2017-08-09
74140,BR,C,2017-08-04
74141,1185L,B,2017-08-11
74144,BR,C,2017-08-05
74146,1185L,B,2017-08-05
74153,BR,C,2018-06-14
74156,BR,C,2017-08-05
74157,BR,C,2017-08-05
74158,1185L,A,2018-06-08
74162,BR,C,2017-08-06
74164,1185L,A,2017-08-24
74169,1185L,B,2018-06-12
74170,1185L,B,2019-01-16
74175,BR,C,2017-08-06
74176,1185L,A,
74178,BR,C,2018-05-30
74182,BR,C,2017-08-06
74185,1185L,A,2017-08-07
74187,1185L,B,2017-08-07
74199,BR,C,2017-08-07
74206,BR,C,2017-08-11
74207,1185L,B,2018-12-07
74208,BR,C,2017-08-07
74215,1185L,B,2017-08-14
74217,1185L,B,2017-08-07
74219,BR,C,2017-08-07
74221,1185L,B,2017-08-07
74225,1185L,B,2018-03-27
74230,BR,C,2017-08-15
74231,BR,C,
74232,1185L,B,2017-08-08
74235,1185L,B,2019-02-25
74238,1185L,A,2018-06-08
74252,1185L,B,2017-09-13
74253,1185L,B,2017-08-08
74254,1185L,A,2018-08-29
74261,1185L,B,2017-08-08
74263,1185L,A,
74267,1185L,A,2017-08-09
74268,1185L,A,2017-08-09
74270,BR,C,2017-08-25
74273,1185L,B,2017-08-11
74279,BR,C,2017-08-23
74281,BR,C,2017-08-10
74282,BR,C,2017-08-09
74284,BR,C,2017-08-09
74285,BR,C,2018-06-07
74288,BR,C,2017-08-09
74289,BR,C,2017-08-09
74291,1185L,A,2017-08-11
74293,1185L,A,2017-08-10
74297,1185L,B,2017-08-09
74298,1185L,A,2017-08-09
74299,1185L,A,2017-08-10
74302,1185L,A,2017-08-12
74306,1185L,A,2019-01-08
74309,1185L,A,2017-08-10
74311,1185L,B,2017-08-10
74312,1185L,B,2017-08-10
74313,BR,C,2017-08-10
74315,BR,C,2017-08-10
74317,1185L,A,2017-08-10
74324,1185L,A,2017-08-10
74325,BR,C,2017-08-10
74326,1185L,A,2018-03-30
74328,1185L,B,2017-08-11
74330,BR,C,2017-08-10
74332,BR,C,2017-08-10
74334,BR,C,2019-03-19
74335,BR,C,2017-08-10
74336,BR,C,2017-08-10
74340,1185L,B,2017-08-11
74343,1185L,B,2018-03-14
74344,1185L,A,2017-08-11
74347,1185L,A,2017-09-09
74348,BR,C,2017-08-11
74352,1185L,B,2017-08-11
74353,1185L,B,2017-08-12
74354,BR,C,2017-09-21
74359,BR,C,2017-08-11
74362,1185L,A,2017-09-01
74363,1185L,A,2017-08-16
74364,1185L,A,2018-01-24
74369,1185L,A,2017-08-14
74374,BR,C,2017-08-11
74376,1185L,B,2017-08-11
74380,1185L,B,2017-08-11
74381,1185L,A,2017-08-11
74390,1185L,B,2017-08-12
74391,1185L,A,
74392,1185L,A,2017-08-12
74398,1185L,B,2017-08-13
74402,BR,C,2017-08-13
74404,1185L,B,
74407,1185L,A,2017-08-15
74409,1185L,A,2019-04-03
74411,1185L,B,2017-08-13
74412,BR,C,2017-08-13
74415,1185L,B,2017-08-13
74416,BR,C,2019-02-03
74417,1185L,A,2018-09-22
74418,1185L,B,2017-08-13
74423,BR,C,2017-08-14
74426,BR,C,2017-08-29
74430,1185L,B,2017-08-23
74435,1185L,B,2017-08-16
74436,BR,C,2017-08-30
74437,BR,C,2017-08-14
74440,BR,C,2017-08-15
74442,1185L,B,2017-08-14
74446,1185L,B,2017-08-14
74447,BR,C,2017-08-14
74448,1185L,A,2018-07-01
74450,BR,C,2017-08-14
74455,BR,C,2017-08-14
74463,BR,C,2017-08-15
74465,1185L,A,2017-08-17
74466,1185L,A,2017-08-15
74467,BR,C,2017-08-21
74468,BR,C,2017-08-15
74471,1185L,B,2017-08-15
74472,1185L,B,2017-08-15
74475,BR,C,2018-02-19
74476,BR,C,2018-04-10
74478,1185L,B,2017-08-15
74479,1185L,B,2017-08-15
74486,BR,C,2017-09-12
74488,BR,C,2017-08-15
74492,BR,C,2017-09-09
74493,1185L,A,2017-08-15
74494,1185L,A,2017-09-03
74496,BR,C,2017-08-17
74498,BR,C,2017-08-24
74499,BR,C,2017-08-16
74501,1185L,A,2017-08-22
74502,1185L,A,2019-01-10
74511,BR,C,2018-06-06
74515,1185L,B,2017-08-16
74518,1185L,A,2017-08-17
74519,1185L,A,2019-02-02
74521,1185L,A,2017-08-22
74526,1185L,A,2017-08-16
74528,BR,C,2017-08-16
74529,1185L,B,2017-08-16
74540,1185L,B,2017-08-17
74544,1185L,B,2017-08-17
74545,1185L,B,2017-08-17
74547,BR,C,2017-08-17
74551,BR,C,2017-08-17
74553,BR,C,2017-08-17
74554,BR,C,2017-08-17
74555,BR,C,2017-08-17
74557,1185L,A,2017-08-17
74559,BR,C,2018-08-02
74561,BR,C,2017-08-28
74564,1185L,B,
74565,BR,C,2017-08-17
74573,1185L,B,2017-08-22
74574,1185L,A,2017-09-07
74578,BR,C,2017-08-18
74579,BR,C,2017-09-05
74580,1185L,A,2017-08-23
74583,1185L,B,2017-08-18
74586,BR,C,2017-08-19
74587,1185L,B,2017-08-19
74589,BR,Manual,
74590,BR,C,2017-08-19
74593,1185L,A,2017-08-19
74594,1185L,B,2017-08-19
74599,1185L,B,2017-09-30
74602,1185L,A,2017-08-25
74604,1185L,B,2017-08-23
74606,1185L,B,2017-08-20
74608,1185L,A,2017-09-05
74610,BR,C,2017-08-25
74614,BR,C,2017-08-20
74615,BR,C,2017-08-20
74617,1185L,B,2017-08-21
74618,BR,C,2017-08-20
74622,BR,C,
74624,1185L,B,2017-09-20
74625,1185L,B,2017-08-21
74627,1185L,A,
74630,BR,C,2017-09-01
74636,1185L,A,
74637,BR,C,2017-08-21
74638,1185L,A,2017-08-21
74639,BR,C,2017-08-21
74640,1185L,B,2019-03-15
74644,1185L,B,2017-08-21
74647,1185L,B,2017-09-09
74652,1185L,B,2017-08-21
74654,1185L,A,2017-09-01
74659,1185L,B,2017-10-05
74662,1185L,A,2017-08-22
74669,BR,C,2017-08-23
74676,BR,C,2017-08-22
74677,1185L,B,2017-09-05
74680,1185L,A,2017-08-23
74682,1185L,A,2017-08-23
74683,1185L,B,2017-08-25
74685,BR,C,
74693,1185L,A,2017-08-24
74700,1185L,B,2017-08-24
74702,BR,C,2017-08-24
74704,1185L,B,2017-08-24
74705,1185L,B,2017-08-24
74706,1185L,B,2017-08-24
74710,BR,C,2017-08-24
74711,BR,C,2017-08-24
74712,BR,C,2017-08-24
74715,1185L,B,2017-08-24
74716,1185L,B,2017-09-24
74717,1185L,B,2017-08-24
74720,1185L,B,2017-08-31
74721,1185L,B,2017-08-25
74722,BR,C,2017-08-29
74723,BR,C,2017-08-29
74728,BR,C,2017-08-25
74738,1185L,B,2017-08-25
74741,1185L,B,2017-08-30
74743,1185L,B,2017-08-25
74744,BR,C,2017-08-25
74746,BR,C,2017-08-25
74747,1185L,B,2017-09-02
74755,BR,C,2018-03-06
74756,BR,C,2017-08-26
74760,1185L,B,2018-05-29
74761,1185L,A,2017-08-26
74765,BR,C,2018-09-13
74767,BR,C,2017-08-29
74768,1185L,B,2017-08-26
74769,BR,C,2017-08-27
74771,BR,C,2019-03-19
74775,1185L,A,2018-08-14
74777,1185L,A,2017-08-28
74782,1185L,A,
74783,1185L,A,
74784,1185L,B,2017-08-28
74787,BR,C,2017-08-28
74793,1185L,B,2017-08-28
74800,BR,C,2017-08-29
74801,BR,C,2017-08-29
74803,BR,C,2017-09-01
74804,1185L,A,2017-08-29
74805,BR,C,2017-10-12
74806,BR,C,2019-03-25
74811,BR,C,2019-01-16
74812,BR,C,2017-08-29
74813,BR,C,2017-09-03
74820,1185L,A,2017-08-29
74822,1185L,A,2018-03-29
74823,1185L,B,2017-09-13
74824,1185L,A,2017-08-30
74827,BR,C,2019-01-13
74829,1185L,B,2019-02-11
74830,BR,C,2017-08-30
74836,BR,C,2017-08-30
74838,1185L,B,2017-09-07
74841,BR,C,2017-08-30
74842,1185L,B,2017-08-31
74843,BR,C,2018-11-16
74844,BR,C,2017-08-30
74845,1185L,A,2017-08-30
74846,1185L,B,2017-08-31
74847,BR,C,2017-08-31
74852,1185L,B,2017-08-31
74862,1185L,A,2017-08-31
74863,BR,C,2017-08-31
74866,1185L,B,
74868,BR,C,2017-09-01
74869,1185L,B,2017-09-01
74870,1185L,B,2017-09-01
74871,1185L,A,
74872,BR,C,2017-09-01
74873,1185L,B,2017-09-13
74875,1185L,B,2017-09-01
74876,1185L,B,2017-09-05
74878,BR,C,2017-09-01
74880,BR,C,2017-09-12
74882,1185L,B,2017-09-01
74884,1185L,B,2017-09-01
74886,1185L,A,2017-09-01
74889,1185L,B,2017-09-02
74896,1185L,B,2017-09-02
